"","mean_beta","sigma_beta","outlier_rand","max_inf_rand","time_max_rand","outlier_mean","max_inf_mean","time_max_mean","diff_outl","diff_inf"
"839",0.0365649475518783,0.0277342291698309,-1.61419967605776,100,0,-1.6221241407483,100,0,0,0
"840",7.21682652979309e-05,1.71505276630924e-15,-2.00889059206781,100,0,-2.00889059206781,100,0,0,0
"841",1.08167197535385,1.2231535133146e-08,9.75969280686178,50697.469125687,0,9.75969280677764,50697.4691224709,0,0,0
"842",6.61966211693867e-10,0.548112766821736,-2.00995703785416,100,0,-2.00995703785416,100,0,0,0
"843",6.91851837357974e-05,0.00802089242282303,-2.01012399431603,100,0,-2.01012399431603,100,0,0,0
"844",3.88347159897846e-08,1.49304657150319e-06,-2.01041079748647,100,0,-2.01041071081558,100,0,0,0
"845",3.68476610267183e-09,2.17602867553389e-15,-2.00923672887361,100,0,-2.00923672887361,100,0,0,0
"846",0.00682969914058281,0.242817836636139,-1.92669603802468,100,0,-1.95369603456098,100,0,-0.01,0
"847",0.000310946549794187,2.16127995645902e-15,-2.00711039965651,100,0,-2.00711039965651,100,0,0,0
"848",1.82514641544348e-21,1.12667599535366e-07,-2.00962251203513,100,0,-2.00962251203513,100,0,0,0
"849",0.0700725917050975,2.23521744292811e-06,-1.24701557165498,100,0,-1.24701597392657,100,0,0,0
"850",8.29349544270663e-06,1.21248181168948e-12,-2.01003226551538,100,0,-2.01003226551557,100,0,0,0
"851",0.0751606269465808,0.131059776895266,-1.03856243951786,100,0,-1.18961371546852,100,0,-0.15,0
"852",0.0512993076637049,20.2390748179979,-2.00984685946798,100,0,-2.00984685946798,100,0,0,0
"853",0.000931154639081164,7.39484776187171e-10,-1.99953154541558,100,0,-1.99953154539073,100,0,0,0
"854",2.9703519132458e-06,0.0259656346113992,-2.00931501613052,100,0,-2.00931501613052,100,0,0,0
"855",4.690024337866e-12,12.5098459117942,-2.01006516506774,100,0,-2.01006516506774,100,0,0,0
"856",9.91349081422712e-09,2.02857056488498e-08,-2.01021976066946,100,0,-2.01021976056697,100,0,0,0
"857",0.00343098046651238,1.2927839356161e-05,-1.9720418710352,100,0,-1.97204147890831,100,0,0,0
"858",1.45838579185284e-22,3.64280197090398e-05,-2.01018857924588,100,0,-2.01018857924588,100,0,0,0
"859",0.000258659948037545,0.243383297037139,-2.01000555283323,100,0,-2.01000555283323,100,0,0,0
"860",5.19497433280532,3.8216117556961e-08,54.4349053804886,85240.5717352625,0,54.4349053688874,85240.5717368487,0,0,0
"861",0.0444868198134968,0.00349516496195246,-1.52614834172253,100,0,-1.52553205485966,100,0,0,0
"862",0.174572732880076,0.0012697031161252,-0.113683497796122,107.198430603529,0,-0.113642985042966,107.170103711978,0,0,0
"863",0.00247960699672251,0.000142259679689806,-1.98352336849206,100,0,-1.9835006370743,100,0,0,0
"864",4.65234074424524e-06,0.00922469697972694,-2.01017482724625,100,0,-2.01017482724625,100,0,0,0
"865",7.0277400849555,2.36364179572542e-05,75.4385716086167,84346.0344955826,0,75.4385640898061,84346.0351965325,0,0,0
"866",0.631512232152068,4.10845021536076,17.8924553436378,65729.5110514568,0,4.37006055871865,28425.8955268996,0,0.76,0.57
"867",6.98003149666792e-23,0.166857609907735,-2.01016018586528,100,0,-2.01016018586528,100,0,0,0
"868",0.0201039426462987,1.64185999696708,-2.01011672914466,100,0,-2.01011376853051,100,0,0,0
"869",8.62445571850176e-10,0.247405801708416,-2.00992767442935,100,0,-2.00992767442935,100,0,0,0
"870",0.127496353946985,0.0167339994405063,-0.623525139607107,100,0,-0.622533712151148,100,0,0,0
"871",0.17824175049907,2.63849377068142e-05,-0.0598505253937285,113.269535986065,0,-0.0598490854911297,113.26927154281,0,0,0
"872",0.00134256085232654,1.67808035611544e-18,-1.99518616363251,100,0,-1.99518616363251,100,0,0,0
"873",0.00226707066893732,5.28912150885262e-07,-1.98547201601914,100,0,-1.98547198598547,100,0,0,0
"874",2.96115099914021e-06,1.41463445164218e-05,-2.00992435107558,100,0,-2.00992160613264,100,0,0,0
"875",0.344305199608622,3.01775349960577e-10,1.80420889209962,9985.89689022043,0,1.8042088921331,9985.89689036198,0,0,0
"876",0.00129146165289936,24.3723595003022,-2.01007647522486,100,0,-2.01007647522486,100,0,0,0
"877",0.000202808755857281,3.37993217737709e-12,-2.00770040790403,100,0,-2.00770040790412,100,0,0,0
"878",0.024230345010919,3.20042925030621e-05,-1.74794402830272,100,0,-1.74794628319385,100,0,0,0
"879",0.0345904066613603,4.46978717112956e-12,-1.63438452008396,100,0,-1.63438452008414,100,0,0,0
"880",0.0217725640077132,1.18209683255746e-11,-1.77075386947724,100,0,-1.77075386947641,100,0,0,0
"881",0.00246470491277032,3.53848094688201,-2.01015194352079,100,0,-2.01015194352079,100,0,0,0
"882",0.148904004912901,1.8306629102869,55.2997509639188,83078.2547400667,0,4.49569573235579,29215.1421882349,0,0.92,0.65
"883",3.69456440557553,2.20704169888115e-23,38.7055844115131,79345.6372563097,0,38.7055844115131,79345.6372563097,0,0,0
"884",0.00193928368394579,2.621863490901e-06,-1.98897174809782,100,0,-1.98897177470992,100,0,0,0
"885",0.0159610490835271,2.0540745810534e-13,-1.83718537675067,100,0,-1.83718537675069,100,0,0,0
"886",0.0114388236491524,0.208129382317941,-2.0097745324798,100,0,-2.00977388046765,100,0,0,0
"887",1.14807979998336e-06,3.90412212770099e-08,-2.0105264700105,100,0,-2.01052646893692,100,0,0,0
"888",1.48559409501077,8.99447727640654e-06,14.1011318618304,60194.0106392634,0,14.101132682272,60194.0156278562,0,0,0
"889",1.75786407538068e-15,7.2397635150993e-16,-2.00993694298692,100,0,-2.00993694298692,100,0,0,0
"890",0.480238293349818,0.618763816256986,3.48574255851259,23623.6490887557,0,2.83396154706069,17644.4129216935,0,0.19,0.25
