"","N.patches","out1","outk","diff","out.pred.1","out.pred.k","max.inf.1","max.inf.k"
"113",12,-1.36796419254217,-1.36685060757105,0.000814708619181232,-1.35273116277892,-1.35802086162784,100,100
"114",13,-1.36796419254217,-1.36798164801531,1.27600199591873e-05,-1.35273116277892,-1.3580550966457,100,100
"115",14,-1.36796419254217,-1.36929370638284,0.000970948624444087,-1.35273116277892,-1.35808441262143,100,100
"116",15,-1.36796419254217,-1.36907596328759,0.000812059210175979,-1.35273116277892,-1.35810979867761,100,100
"117",16,-1.36796419254217,-1.36883042299577,0.000632825249236902,-1.35273116277892,-1.35813199540481,100,100
"118",17,-1.36796419254217,-1.36850547649376,0.000395529255008143,-1.35273116277892,-1.35815156830709,100,100
"119",18,-1.36796419254217,-1.36863945546307,0.000493382620384293,-1.35273116277892,-1.35816895665586,100,100
"120",19,-1.36796419254217,-1.36868961534882,0.000530012647507547,-1.35273116277892,-1.35818450685038,100,100
"121",20,-1.36796419254217,-1.3688294593586,0.000632121708452074,-1.35273116277892,-1.35819849572978,100,100
"122",21,-1.36796419254217,-1.36926900646908,0.000952927380042726,-1.35273116277892,-1.35821114719871,100,100
"123",22,-1.36796419254217,-1.36878635503299,0.000600650706218732,-1.35273116277892,-1.3582226443022,100,100
"124",23,-1.36796419254217,-1.36867553425116,0.000519729980690165,-1.35273116277892,-1.35823313813938,100,100
"125",24,-1.36796419254217,-1.3686168759657,0.000476892719204884,-1.35273116277892,-1.35824275454133,100,100
"126",25,-1.36796419254217,-1.36834154233274,0.000275771639531969,-1.35273116277892,-1.35825159914101,100,100
"127",26,-1.36796419254217,-1.36833514202979,0.000271095491320462,-1.35273116277892,-1.3582597612696,100,100
"128",27,-1.36796419254217,-1.36856132964227,0.000436324691603934,-1.35273116277892,-1.35826731698439,100,100
"129",28,-1.36796419254217,-1.36870988177119,0.000544811752256316,-1.35273116277892,-1.35827433144598,100,100
"130",29,-1.36796419254217,-1.36901543519158,0.000767882247624211,-1.35273116277892,-1.35828086080224,100,100
"131",30,-1.36796419254217,-1.36874896359635,0.000573349149516465,-1.35273116277892,-1.35828695369445,100,100
"132",31,-1.36796419254217,-1.36852129882724,0.000407086309537225,-1.35273116277892,-1.35829265247126,100,100
"133",32,-1.36796419254217,-1.36844742182069,0.000353122283550715,-1.35273116277892,-1.35829799417436,100,100
"134",33,-1.36796419254217,-1.36868130237335,0.000523942155075563,-1.35273116277892,-1.35830301134452,100,100
"135",34,-1.36796419254217,-1.36853063129725,0.000413902869342639,-1.35273116277892,-1.35830773268509,100,100
"136",35,-1.36796419254217,-1.36840974373798,0.00032559779543317,-1.35273116277892,-1.35831218361149,100,100
"137",36,-1.36796419254217,-1.36828704229427,0.000235951771901728,-1.35273116277892,-1.35831638670881,100,100
"138",37,-1.36796419254217,-1.36854621820068,0.00042528754292092,-1.35273116277892,-1.35832036211522,100,100
"139",38,-1.36796419254217,-1.36855989558067,0.000435277287039752,-1.35273116277892,-1.35832412784455,100,100
"140",39,-1.36796419254217,-1.36875211324418,0.000575648939190069,-1.35273116277892,-1.35832770005924,100,100
"141",40,-1.36796419254217,-1.3689514244998,0.000721159231773254,-1.35273116277892,-1.35833109330222,100,100
"142",41,-1.36796419254217,-1.36855786949784,0.000433797480471486,-1.35273116277892,-1.35833432069479,100,100
"143",42,-1.36796419254217,-1.36857881071645,0.000449092276940856,-1.35273116277892,-1.35833739410621,100,100
"144",43,-1.36796419254217,-1.36856208791234,0.000436878513185906,-1.35273116277892,-1.35834032429955,100,100
"145",44,-1.36796419254217,-1.36844834743983,0.000353798445195064,-1.35273116277892,-1.3583431210576,100,100
"146",45,-1.36796419254217,-1.36856557586931,0.000439426022208285,-1.35273116277892,-1.35834579329202,100,100
"147",46,-1.36796419254217,-1.36839848282034,0.00031737120701291,-1.35273116277892,-1.35834834913821,100,100
"148",47,-1.36796419254217,-1.36831357536723,0.000255338272855763,-1.35273116277892,-1.35835079603795,100,100
"149",48,-1.36796419254217,-1.36830844109541,0.000251586954298332,-1.35273116277892,-1.35835314081188,100,100
"150",49,-1.36796419254217,-1.36827817395915,0.000229471918027917,-1.35273116277892,-1.35835538972289,100,100
"151",50,-1.36796419254217,-1.36803980088576,5.52676490413806e-05,-1.35273116277892,-1.35835754853207,100,100
"152",51,-1.36796419254217,-1.36803522843835,5.19254875202331e-05,-1.35273116277892,-1.35835962254792,100,100
"153",52,-1.36796419254217,-1.36813241608938,0.000122958527428361,-1.35273116277892,-1.35836161666996,100,100
"154",53,-1.36796419254217,-1.3680938266578,9.47552814764552e-05,-1.35273116277892,-1.35836353542737,100,100
"155",54,-1.36796419254217,-1.36819355455335,0.000167638570155333,-1.35273116277892,-1.35836538301336,100,100
"156",55,-1.36796419254217,-1.36831948165557,0.000259653624877059,-1.35273116277892,-1.35836716331569,100,100
"157",56,-1.36796419254217,-1.36823001505611,0.000194282036658395,-1.35273116277892,-1.35836887994405,100,100
"158",57,-1.36796419254217,-1.36803915305579,5.47941288458974e-05,-1.35273116277892,-1.35837053625445,100,100
"159",58,-1.36796419254217,-1.3678086308672,0.000113730584429155,-1.35273116277892,-1.35837213537113,100,100
"160",59,-1.36796419254217,-1.36778572604104,0.000130478405887177,-1.35273116277892,-1.35837368020623,100,100
"161",60,-1.36796419254217,-1.36783291396507,9.59755945069218e-05,-1.35273116277892,-1.35837517347749,100,100
"162",61,-1.36796419254217,-1.3677473202591,0.00015856165817741,-1.35273116277892,-1.35837661772418,100,100
"163",62,-1.36796419254217,-1.36771887343337,0.000179363693492112,-1.35273116277892,-1.35837801532156,100,100
"164",63,-1.36796419254217,-1.3676944263792,0.00019724154589802,-1.35273116277892,-1.35837936849386,100,100
"165",64,-1.36796419254217,-1.36763954872717,0.000237375275747908,-1.35273116277892,-1.35838067932615,100,100
"166",65,-1.36796419254217,-1.36789270225255,5.22630828459292e-05,-1.35273116277892,-1.35838194977501,100,100
"167",66,-1.36796419254217,-1.36793963736175,1.79504853548394e-05,-1.35273116277892,-1.35838318167829,100,100
"168",67,-1.36796419254217,-1.36792278109059,3.02732377519919e-05,-1.35273116277892,-1.358384376764,100,100
"169",68,-1.36796419254217,-1.36781155004876,0.000111596143058079,-1.35273116277892,-1.35838553665837,100,100
"170",69,-1.36796419254217,-1.3678242654558,0.000102299023275025,-1.35273116277892,-1.35838666289325,100,100
"171",70,-1.36796419254217,-1.36774638678712,0.000159244255478779,-1.35273116277892,-1.35838775691286,100,100
"172",71,-1.36796419254217,-1.36754771424142,0.000304543890070327,-1.35273116277892,-1.35838882007995,100,100
"173",72,-1.36796419254217,-1.36755427544501,0.000299744664271171,-1.35273116277892,-1.35838985368148,100,100
"174",73,-1.36796419254217,-1.36763681911054,0.000239371613177121,-1.35273116277892,-1.35839085893383,100,100
"175",74,-1.36796419254217,-1.3675765228595,0.000283472022361766,-1.35273116277892,-1.35839183698753,100,100
"176",75,-1.36796419254217,-1.36755086580566,0.000302238656599444,-1.35273116277892,-1.35839278893171,100,100
"177",76,-1.36796419254217,-1.36768764421513,0.000202201378518033,-1.35273116277892,-1.3583937157981,100,100
"178",77,-1.36796419254217,-1.36779675784365,0.00012241197207321,-1.35273116277892,-1.35839461856479,100,100
"179",78,-1.36796419254217,-1.36775900566667,0.000150016833849539,-1.35273116277892,-1.35839549815964,100,100
"180",79,-1.36796419254217,-1.36786262363043,7.4253737169605e-05,-1.35273116277892,-1.35839635546349,100,100
"181",80,-1.36796419254217,-1.3678610120862,7.54319737583808e-05,-1.35273116277892,-1.35839719131311,100,100
"182",81,-1.36796419254217,-1.36784814777766,8.48374614548772e-05,-1.35273116277892,-1.35839800650389,100,100
"183",82,-1.36796419254217,-1.36788506477301,5.78467966370222e-05,-1.35273116277892,-1.35839880179238,100,100
"184",83,-1.36796419254217,-1.36783354909415,9.55112178003527e-05,-1.35273116277892,-1.35839957789864,100,100
"185",84,-1.36796419254217,-1.36786462237813,7.27924111881182e-05,-1.35273116277892,-1.35840033550841,100,100
"186",85,-1.36796419254217,-1.3677776089778,0.000136413670723088,-1.35273116277892,-1.35840107527513,100,100
"187",86,-1.36796419254217,-1.36784463971309,8.74023449826969e-05,-1.35273116277892,-1.35840179782182,100,100
"188",87,-1.36796419254217,-1.36789380573113,5.14563416749629e-05,-1.35273116277892,-1.35840250374281,100,100
"189",88,-1.36796419254217,-1.36792773929648,2.66485170587569e-05,-1.35273116277892,-1.35840319360542,100,100
"190",89,-1.36796419254217,-1.36783393530486,9.52288387865065e-05,-1.35273116277892,-1.35840386795144,100,100
"191",90,-1.36796419254217,-1.36785080927868,8.2891542499993e-05,-1.35273116277892,-1.35840452729853,100,100
"192",91,-1.36796419254217,-1.3679212098231,3.14219260315087e-05,-1.35273116277892,-1.35840517214162,100,100
"193",92,-1.36796419254217,-1.36803820891389,5.41040237273528e-05,-1.35273116277892,-1.35840580295408,100,100
"194",93,-1.36796419254217,-1.36807421702726,8.04228920596469e-05,-1.35273116277892,-1.35840642018889,100,100
"195",94,-1.36796419254217,-1.36795072678041,9.84374765651883e-06,-1.35273116277892,-1.35840702427977,100,100
"196",95,-1.36796419254217,-1.36786197545348,7.47276337267262e-05,-1.35273116277892,-1.35840761564213,100,100
"197",96,-1.36796419254217,-1.36797045874176,4.58065416873964e-06,-1.35273116277892,-1.35840819467407,100,100
"198",97,-1.36796419254217,-1.36789591532531,4.9914043966868e-05,-1.35273116277892,-1.35840876175728,100,100
"199",98,-1.36796419254217,-1.36795673034959,5.45499167730209e-06,-1.35273116277892,-1.35840931725782,100,100
"200",99,-1.36796419254217,-1.36799992738429,2.61219619954747e-05,-1.35273116277892,-1.35840986152697,100,100
"201",100,-1.36796419254217,-1.36815056564273,0.000136222653587531,-1.35273116277892,-1.35841039490194,100,100
"202",1,95.4302345313788,95.4290177836872,1.27502904241034e-05,94.8004190006108,94.8004190006108,9727.786838344,9727.78709988374
"203",2,95.4302345313788,95.4291346205233,1.15259439361915e-05,94.8004190006108,94.8004181393199,9727.786838344,9727.78706034142
"204",3,95.4302345313788,95.4287825780755,1.52150458599873e-05,94.8004190006108,94.8004178522542,9727.786838344,9727.78691755174
"205",4,95.4302345313788,95.4288593472375,1.44105687806384e-05,94.8004190006108,94.8004177087271,9727.786838344,9727.77436454193
"206",5,95.4302345313788,95.4287481819267,1.55754893618496e-05,94.8004190006108,94.8004176226128,9727.786838344,9727.76658112787
"207",6,95.4302345313788,95.4286433697098,1.66738372551476e-05,94.8004190006108,94.800417565204,9727.786838344,9727.7614294012
"208",7,95.4302345313788,95.42833684251,1.98860100840247e-05,94.8004190006108,94.8004175241981,9727.786838344,9727.76410758419
"209",8,95.4302345313788,95.4279968506924,2.34488908936253e-05,94.8004190006108,94.8004174934439,9727.786838344,9727.76051644517
"210",9,95.4302345313788,95.4281375214846,2.19747544970285e-05,94.8004190006108,94.8004174695241,9727.786838344,9727.76348199
"211",10,95.4302345313788,95.4283592244061,1.96514640718635e-05,94.8004190006108,94.8004174503883,9727.786838344,9727.76587733515
"212",11,95.4302345313788,95.42840720777,1.9148633643834e-05,94.8004190006108,94.8004174347318,9727.786838344,9727.76315281172
"213",12,95.4302345313788,95.4285129971381,1.80400405141441e-05,94.8004190006108,94.8004174216847,9727.786838344,9727.76087714228
"214",13,95.4302345313788,95.4283846585034,1.9384933339906e-05,94.8004190006108,94.800417410645,9727.786838344,9727.76280957529
"215",14,95.4302345313788,95.4281632511237,2.17051254529353e-05,94.8004190006108,94.8004174011823,9727.786838344,9727.76079832532
"216",15,95.4302345313788,95.4281535877271,2.18063912321043e-05,94.8004190006108,94.8004173929814,9727.786838344,9727.76253709048
"217",16,95.4302345313788,95.4282018666115,2.13004617869401e-05,94.8004190006108,94.8004173858056,9727.786838344,9727.76084323395
"218",17,95.4302345313788,95.4282499318978,2.07967712124053e-05,94.8004190006108,94.800417379474,9727.786838344,9727.759728254
"219",18,95.4302345313788,95.4283168167891,2.00958651858867e-05,94.8004190006108,94.8004173738459,9727.786838344,9727.76126472873
"220",19,95.4302345313788,95.4283700023473,1.95385191157883e-05,94.8004190006108,94.8004173688102,9727.786838344,9727.75991463561
"221",20,95.4302345313788,95.4283141891332,2.01234011295064e-05,94.8004190006108,94.8004173642782,9727.786838344,9727.76005056385
"222",21,95.4302345313788,95.4282389568466,2.09117820258238e-05,94.8004190006108,94.8004173601777,9727.786838344,9727.7594773253
"223",22,95.4302345313788,95.4282579524108,2.07127218956573e-05,94.8004190006108,94.80041735645,9727.786838344,9727.75836807235
"224",23,95.4302345313788,95.4282753666526,2.05302329803212e-05,94.8004190006108,94.8004173530465,9727.786838344,9727.75737777613
"225",24,95.4302345313788,95.4283220825288,2.00406840262047e-05,94.8004190006108,94.8004173499266,9727.786838344,9727.75860152585
"226",25,95.4302345313788,95.4284254644382,1.89573172960836e-05,94.8004190006108,94.8004173470563,9727.786838344,9727.75978209797
"227",26,95.4302345313788,95.428509211452,1.80797116193283e-05,94.8004190006108,94.8004173444068,9727.786838344,9727.7599630611
"228",27,95.4302345313788,95.4285007814127,1.81680520164643e-05,94.8004190006108,94.8004173419535,9727.786838344,9727.76088048306
"229",28,95.4302345313788,95.4284672022833,1.85199358981334e-05,94.8004190006108,94.8004173396755,9727.786838344,9727.76000298255
"230",29,95.4302345313788,95.428436987664,1.88365624701213e-05,94.8004190006108,94.8004173375546,9727.786838344,9727.76091045858
"231",30,95.4302345313788,95.4284518559452,1.86807539984554e-05,94.8004190006108,94.8004173355751,9727.786838344,9727.76176993578
"232",31,95.4302345313788,95.428498286185,1.81942001072621e-05,94.8004190006108,94.8004173337233,9727.786838344,9727.76094127922
"233",32,95.4302345313788,95.4285109303495,1.80616988826195e-05,94.8004190006108,94.8004173319872,9727.786838344,9727.761748083
"234",33,95.4302345313788,95.4284651285497,1.85416670660811e-05,94.8004190006108,94.8004173303564,9727.786838344,9727.76249793189
"235",34,95.4302345313788,95.428516568151,1.80026190235792e-05,94.8004190006108,94.8004173288215,9727.786838344,9727.76324716221
"236",35,95.4302345313788,95.4285478401045,1.76749129321507e-05,94.8004190006108,94.8004173273742,9727.786838344,9727.76394096703
